ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"82","Wayne RESA","82948","Ross-Hill Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2017","1065518.12","1105191.66","14868.33","0.00","111.82",,"110.00","1.06","4","-72.74","4","-3.72","4",,,"6.88","4.00","1.4","4","1.43","4","0.96","4","-18.13","4","-7.71","1"
"17","Eastern Upper Peninsula ISD","17110","Rudyard Area Schools","17","Chippewa","LEA District","Elem thru High School","Rural: Distant","2017","7588887.57","7234124.05","1282877.55","0.00","661.00","328.91","5.38","1.56","3","38.22","1","7.31","1","8.46","2","111.79","1.00","16.9","2","18.56","2","1.05","1","-4.51","4","-0.73","2"
"73","Saginaw ISD","73010","Saginaw, School District of the City of","73","Saginaw","LEA District","Elem thru High School","City: Small","2017","70684055.52","66971738.95","12930942.48","0.00","6086.15","4354.18","779.40","1.77","3","40.27","1","5.25","1","23.41","4","95.22","1.00","18.29","2","19.51","2","1.06","1","-5.12","4","6.46","4"
"73","Saginaw ISD","73911","Saginaw Learn to Earn Academy","73","Saginaw","PSA District","Middle_High School","City: Small","2017","958081.00","1171511.00","145755.00","0.00","84.24",,"92.00","1.79","3","-59.42","4","-22.28","4",,,"54.80","2.00","15.21","2","12.49","3","0.82","4","-9.94","4","-26.35","1"
"73","Saginaw ISD","73908","Saginaw Preparatory Academy","73","Saginaw","PSA District","Elem_Middle School","Suburb: Midsize","2017","3575326.60","3354528.50","1966339.23","0.00","369.02",,"371.00","5.58","1","12.65","2","14.83","1","8.47","2","186.12","1.00","55","1","64.78","1","1.07","1","5.09","1",,
"73","Saginaw ISD","73040","Saginaw Township Community Schools","73","Saginaw","LEA District","Elem thru High School","Suburb: Midsize","2017","45161852.58","44955839.27","9353776.32","0.00","4851.60","1255.94","939.75","2.47","2","2.25","3","0.49","3","7.47","2","68.35","2.00","20.71","1","20.95","2","1","3","0.75","2","1.42","3"
"81","Washtenaw ISD","81120","Saline Area Schools","81","Washtenaw","LEA District","Elem thru High School","Suburb: Large","2017","58796821.20","58671651.67","3308275.01","0.00","5264.13","247.69","495.00","1.04","4","3.93","3","0.66","3","22.57","4","6.49","4.00","5.63","4","5.7","4","1","3","-1.16","3","-4.31","1"
"46","Lenawee ISD","46130","Sand Creek Community Schools","46","Lenawee","LEA District","Elem thru High School","Rural: Distant","2017","8361723.56","7808709.40","1563414.38","0.00","890.39","90.44","422.00","2.22","2","54.73","1","6.63","1","4.61","1","64.01","2.00","18.7","2","20.21","2","1.07","1","-0.44","3","-1.88","2"
"76","Sanilac ISD","76210","Sandusky Community School District","76","Sanilac","LEA District","Elem thru High School","Town: Distant","2017","9511926.85","9440171.57","1260387.11","0.00","1015.48","83.70","151.78","2.5","2","6.04","3","2","2","13.89","3","27.07","3.00","13.25","2","13.85","3","1.01","2","-1.1","3","0.45","2"
"34","Ionia ISD","34120","Saranac Community Schools","34","Ionia","LEA District","Elem thru High School","Rural: Distant","2017","8687640.59","8772882.42","347703.32","0.00","966.46","364.89","111.85","1.11","4","-19.69","4","-0.98","4","31.76","4","76.32","2.00","4","4","4","4","0.99","4","-3.34","4","-3.21","1"
"70","Ottawa Area ISD","03080","Saugatuck Public Schools","03","Allegan","LEA District","Elem thru High School","Town: Fringe","2017","9128667.81","9211520.08","1296319.18","0.00","869.93","116.71","301.40","2.33","2","-6.01","4","-0.91","4","15.46","3","68.58","2.00","14.2","2","14.19","3","0.99","4","2.51","1","4.21","4"
"17","Eastern Upper Peninsula ISD","17010","Sault Ste. Marie Area Schools","17","Chippewa","LEA District","Elem thru High School","Rural: Fringe","2017","22252865.63","21795900.16","2867306.77","0.00","2232.70","540.57","118.11","1.71","3","18.96","2","6.13","1","8.14","2","57.06","2.00","12.89","3","14.17","3","1.02","2","-1.65","3","-10.57","1"
"63","Oakland Schools","63040","Royal Oak Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2017","58908519.71","58491171.29","14519123.54","0.00","5089.42","656.30","1035.13","3.41","1","2.96","3","1.36","3","13.5","3","87.82","1.00","24.65","1","27.05","1","1.01","2","2.41","2","-5.4","1"
"81","Washtenaw ISD","81020","Ypsilanti Community Schools","81","Washtenaw","LEA District","Elem thru High School","Suburb: Large","2017","55118789.80","54207031.85","6018083.87","0.00","3746.34","4436.74","303.86","1.43","3","17.86","2","1.65","3","62.56","4","29.17","3.00","10.92","3","11.67","3","1.02","2","-3.07","4","-4.15","1"
"39","Kalamazoo RESA","39160","Schoolcraft Community Schools","39","Kalamazoo","LEA District","Elem thru High School","Suburb: Midsize","2017","10440301.42","10440301.42","1720977.47","0.00","1072.18","129.85","229.00","2.25","2","0","3","4.1","2","14.8","3","18.69","4.00","16.48","2","17.31","2","1","3","0.95","2","13.49","4"
"53","West Shore Educational Service District","64080","Shelby Public Schools","64","Oceana","LEA District","Elem thru High School","Rural: Distant","2017","13751524.24","13868216.99","1925719.67","0.00","1267.16","231.77","105.29","2.45","2","-5.71","4","-0.78","4","6.93","2","23.39","3.00","14","2","14.31","2","0.99","4","-5.52","4","3.64","3"
"29","Gratiot-Isabella RESD","37060","Shepherd Public Schools","37","Isabella","LEA District","Elem thru High School","Rural: Distant","2017","16969101.35","16868345.70","3390726.14","0.00","1812.69","216.94","475.20","2.32","2","3.06","3","0.59","3","64.93","4","51.83","2.00","19.98","2","21.18","2","1.01","2","-0.75","3","-0.8","2"
"32","Huron ISD","32610","Sigel Township S/D #3F","32","Huron","LEA District","Elem_Middle School","Rural: Distant","2017","518830.76","344456.62","1006884.54","0.00","12.72","14.52","7.84","33.1","1","20.95","2","33.61","1",,,"1073.70","1.00","194.07","1","353.85","1","1.51","1","-13.35","4","-3.46","1"
"32","Huron ISD","32620","Sigel Township S/D #4F","32","Huron","LEA District","Elem_Middle School","Rural: Distant","2017","288725.52","245401.85","272899.20","0.00","29.00","6.00","28.00","13.6","1","18.87","2","15.01","1",,,"385.47","1.00","94.52","1","113.56","1","1.18","1","5","1","-7.76","1"
"11","Berrien RESA","11830","Sodus Township S/D #5","11","Berrien","LEA District","Elem_Middle School","Rural: Fringe","2017","700165.34","686480.60","359180.88","0.00","75.80","49.70","68.00","6.72","1","3.96","3","1.95","2",,,"152.20","1.00","51.3","1","52.32","1","1.02","2","11","1","-20.39","1"
"81","Washtenaw ISD","81905","South Arbor Charter Academy","81","Washtenaw","PSA District","Elem_Middle School","Rural: Fringe","2017","6635750.00","6630946.00","15430.00","0.00","797.19",,"796.00","1.01","4","45.21","1","0.86","3",,,"0.90","4.00","0.23","4","0.23","4","1","3","0.42","2",,
"80","Van Buren ISD","80010","South Haven Public Schools","80","Van Buren","LEA District","Elem thru High School","Town: Distant","2017","19579084.31","19398812.11","3104357.12","0.00","2045.02","175.46","340.36","2.19","2","6.17","3","2.12","2","17.15","4","60.28","2.00","15.86","2","16.33","2","1.01","2","-2.69","3","-8.4","1"
"50","Macomb ISD","50200","South Lake Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2017","19853420.07","19839130.38","-1282078.27","4.00","1791.18","976.71","666.64","0.72","4","1.1","3","0.07","3","38.14","4","12.65","4.00","-6.46","4","-6.66","4","1","3","-5.93","4","-11.67","1"
"63","Oakland Schools","63240","South Lyon Community Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Midsize","2017","77729821.09","78728087.27","7027529.07","0.00","8301.91","546.25","140.00","1.53","3","-12.44","4","-0.19","4","20.92","4","34.79","3.00","9.04","3","9.09","3","0.99","4","3.43","1","7.87","4"
"82","Wayne RESA","82140","South Redford School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","38184668.46","36395839.33","4807106.74","0.00","3669.67","528.16","694.52","1.72","3","59.27","1","4.7","1","10.71","2","32.48","3.00","12.59","3","13.42","3","1.05","1","3.67","1","3.21","3"
"63","Oakland Schools","63060","Southfield Public School District","63","Oakland","LEA District","Elem thru High School","City: Small","2017","93297699.26","92777851.91","15099707.10","0.00","6268.67","3197.71","235.00","1.9","2","3.57","3","0.56","3","38.24","4","92.47","1.00","16.18","2","16.4","2","1.01","2","-5.9","4","-3.3","1"
"82","Wayne RESA","82405","Southgate Community School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","41298036.67","39536080.81","2136134.15","0.00","4020.94","1055.26","1193.69","1.2","4","470.89","1","5.51","1","10.48","2","57.08","2.00","5.17","4","5.67","4","1.04","1","-5.74","4","5.81","4"
"41","Kent ISD","41240","Sparta Area Schools","41","Kent","LEA District","Elem thru High School","Rural: Fringe","2017","26686778.23","26840618.66","2719130.11","0.00","2558.31","436.74","404.00","1.86","2","-5.35","4","-0.58","4","46.73","4","22.17","4.00","10.19","3","10.27","3","0.99","4","-2.63","3","13.86","4"
"70","Ottawa Area ISD","70300","Spring Lake Public Schools","70","Ottawa","LEA District","Elem thru High School","Rural: Fringe","2017","25056929.74","25040485.30","2373626.68","0.00","2505.24","342.83","427.75","1.46","3","0.7","3","0.07","3","15.81","3","53.47","2.00","9.47","3","9.59","3","1","3","0.37","2","1.52","3"
"38","Jackson ISD","38150","Springport Public Schools","38","Jackson","LEA District","Elem thru High School","Rural: Distant","2017","9336034.42","9146414.60","1479472.57","0.00","974.46","158.60","306.00","2.38","2","14.7","2","2.03","2","13.09","3","41.59","3.00","15.85","2","16.67","2","1.02","2","4.85","1","-1.99","2"
"73","Saginaw ISD","73240","St. Charles Community Schools","73","Saginaw","LEA District","Elem thru High School","Rural: Distant","2017","8971144.79","8947610.71","1082542.22","0.00","946.94","153.37","135.83","1.83","3","2.22","3","0.26","3","8.06","2","28.19","3.00","12.07","3","12.15","3","1","3","-3.42","4","-5.1","1"
"74","St. Clair County RESA","74911","St. Clair County Intervention Academy","74","St. Clair","PSA District","Middle_High School","Suburb: Small","2017","705535.95","736324.19","1055101.91","0.00","63.17",,"61.00","64.1","1","-2.84","3","-4.36","4",,,"386.33","1.00","149.55","1","150.58","1","0.96","4","-13.32","4",,
"17","Eastern Upper Peninsula ISD","49010","St. Ignace Area Schools","49","Mackinac","LEA District","Elem thru High School","Rural: Fringe","2017","5754682.06","5813821.89","888256.06","0.00","532.10","81.50","92.56","1.98","2","-6.24","4","0.86","3","7.09","2","64.01","2.00","15.44","2","16.13","2","0.99","4","-3.68","4","-4.1","1"
"19","Clinton County RESA","19140","St. Johns Public Schools","19","Clinton","LEA District","Elem thru High School","Town: Fringe","2017","28108772.22","27417129.35","4140870.67","0.00","2951.10","334.20","145.99","1.6","3","20.05","2","3.93","2","16.4","3","82.03","1.00","14.73","2","15.89","2","1.03","2","-3.19","4","-4.36","1"
"11","Berrien RESA","11020","St. Joseph Public Schools","11","Berrien","LEA District","Elem thru High School","Suburb: Small","2017","26938018.19","25948976.05","3559769.56","0.00","2996.92","381.28","631.85","2.57","2","38.47","1","3.67","2","12.54","3","28.76","3.00","13.21","2","13.82","3","1.04","1","2.37","2","1.72","3"
"29","Gratiot-Isabella RESD","29100","St. Louis Public Schools","29","Gratiot","LEA District","Elem thru High School","Town: Distant","2017","10036803.86","9896131.05","1461148.59","0.00","1054.38","281.31","159.85","1.62","3","10.65","2","1.4","3","17.06","4","70.29","2.00","14.56","2","15.1","2","1.01","2","-0.06","2","2.12","3"
"09","Bay-Arenac ISD","06050","Standish-Sterling Community Schools","06","Arenac","LEA District","Elem thru High School","Rural: Distant","2017","14444638.49","14595373.45","3026383.38","0.00","1530.70","101.60","192.00","2.72","2","-4.74","4","0.36","3","6.77","2","53.02","2.00","20.95","1","21.61","2","0.99","4","-3.06","4","2.49","3"
"31","Copper Country ISD","31140","Stanton Township Public Schools","31","Houghton","LEA District","Elem_Middle School","Rural: Distant","2017","1673794.00","1554682.00","539989.00","0.00","181.00","203.41","14.00","5.06","1","28.3","1","7.45","1","8.88","2","102.54","1.00","32.26","1","37.64","1","1.08","1","6.87","1","-3.67","1"
"82","Wayne RESA","82941","Star International Academy","82","Wayne","PSA District","Elem thru High School","Suburb: Large","2017","14269738.65","13966010.92","9648831.61","0.00","1492.61",,"1500.00","5.75","1","3.25","3","2.13","2","7.93","2","230.33","1.00","67.62","1","76.19","1","1.02","2","-5.56","4",,
"55","Menominee ISD","55120","Stephenson Area Public Schools","55","Menominee","LEA District","Elem thru High School","Rural: Remote","2017","5210487.80","5266137.32","1035297.51","0.00","540.96","119.17","38.53","2.83","1","-5.1","4","-1.07","4","1.53","1","64.25","2.00","19.87","2","20.06","2","0.99","4","-4.41","4","14.96","4"
"33","Ingham ISD","33200","Stockbridge Community Schools","33","Ingham","LEA District","Elem thru High School","Rural: Distant","2017","13770236.90","13233820.56","2129710.58","0.00","1369.38","225.31","107.00","1.56","3","33.67","1","3.9","2","9.89","2","87.27","1.00","15.47","2","16.67","2","1.04","1","-4.02","4","-2.35","1"
"75","St. Joseph County ISD","75010","Sturgis Public Schools","75","St. Joseph","LEA District","Elem thru High School","Town: Distant","2017","32138057.74","32761184.62","4172600.40","0.00","3291.92","262.70","176.00","1.99","2","-12.99","4","-1.77","4","12.73","3","31.96","3.00","12.98","3","13.14","3","0.98","4","0.22","2","6.2","4"
"58","Monroe ISD","58100","Summerfield Schools","58","Monroe","LEA District","Elem thru High School","Rural: Distant","2017","6155333.03","5841339.50","1083867.80","0.00","661.19","164.11","92.00","1.67","3","40.79","1","5.49","1","5.5","1","103.96","1.00","17.61","2","18.91","2","1.05","1","-2.77","3","-6.13","1"
"82","Wayne RESA","82916","River Heights Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2017","3251899.00","3202182.00","956023.00","0.00","339.06",,"342.00","3.65","1","5.49","3","1.53","3","15.91","3","38.34","3.00","29.4","1","36.41","1","1.02","2","-16.63","4",,
"82","Wayne RESA","82938","Summit Academy North","82","Wayne","PSA District","Elem thru High School","Rural: Fringe","2017","39689623.00","39736902.00","2977551.00","0.00","1906.89",,"1916.00","2.04","2","-1.56","3","-0.11","4","64.13","4","10.79","4.00","7.5","4","21.6","2","1","3","-3.32","4","2.98","3"
"52","Marquette-Alger RESA","02080","Superior Central School District","02","Alger","LEA District","Elem thru High School","Rural: Remote","2017","3376175.88","3497984.69","291337.47","0.00","349.57","23.00","65.00","1.5","3","-29.48","4","-3.47","4","11.7","3","19.37","4.00","8.63","3","8.56","3","0.97","4","-0.69","3","5.19","4"
"28","Northwest Education Services","45050","Suttons Bay Public Schools","45","Leelanau","LEA District","Elem thru High School","Rural: Distant","2017","6282259.14","6440905.73","104477.66","0.00","539.53","323.00","147.97","1.1","4","-60.29","4","-2.53","4","10.15","2","29.00","3.00","1.66","4","1.74","4","0.98","4","-9.01","4","-1.77","2"
"73","Saginaw ISD","73255","Swan Valley School District","73","Saginaw","LEA District","Elem thru High School","Suburb: Midsize","2017","16125803.59","15937375.09","1974274.08","0.00","1772.58","192.03","687.50","1.84","3","10.55","2","1.17","3","10.73","2","26.35","3.00","12.24","3","12.77","3","1.01","2","-1.07","3","-0.79","2"
"25","Genesee ISD","25180","Swartz Creek Community Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2017","37149398.56","36640415.59","2952788.49","0.00","3828.39","614.70","587.55","1.46","3","20.83","2","1.53","3","4.55","1","20.16","4.00","7.95","3","8.28","3","1.01","2","-0.83","3","0.74","3"
"17","Eastern Upper Peninsula ISD","48040","Tahquamenon Area Schools","48","Luce","LEA District","Elem thru High School","Town: Remote","2017","6888061.97","6793873.35","205902.91","0.00","672.40","180.85","17.00","1.27","4","84.3","1","1.37","3","7.47","2","7.17","4.00","2.99","4","3.04","4","1.01","2","-6.58","4","11.33","4"
"35","Iosco RESA","35030","Tawas Area Schools","35","Iosco","LEA District","Elem thru High School","Rural: Fringe","2017","11274441.00","11216403.58","3043657.59","0.00","1244.22","94.47","138.00","3.91","1","1.94","3","0.51","3","2.36","1","90.56","1.00","27","1","27.96","1","1.01","2","1.76","2","-1.7","2"
